,Buttonville A,Hamilton A,Kingsville Moe,North Bay A,Orillia,Oshawa WPCP,Ottawa CDA,Sault St Marie A,Sudbury A,Tillonburg WWTP,Trent U,Wiarton A,Windsor A,Wroxeter
2000-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.3999999999999999,0.0,4.440892098500626e-16
2000-07-07,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-07-08,0.0,0.0,0.0,1.4,3.2,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-07-09,2.0,33.6,7.599999999999999,31.600000000000005,0.3999999999999999,8.4,7.5,3.0,26.4,59.7,20.8,2.0,2.2,7.6
2000-07-10,0.0,0.0,2.2,0.0,0.0,0.0,0.20000000000000018,0.0,-4.440892098500626e-16,0.0,0.0,0.0,1.4,4.440892098500626e-16
2000-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-07-13,0.0,0.0,39.0,3.4,0.0,0.20000000000000018,0.0,2.6,-4.440892098500626e-16,0.0,0.0,8.4,0.0,21.8
2000-07-14,21.8,15.0,1.8,6.0,14.6,15.799999999999997,2.4,0.0,10.2,3.6,2.6,0.0,7.0,4.440892098500626e-16
2000-07-15,8.2,0.0,1.5,0.6000000000000001,18.4,4.0,8.1,0.3999999999999999,4.8,3.6,10.8,1.6,0.3999999999999999,9.000000000000002
2000-07-16,14.0,1.8,0.0,0.3999999999999999,0.0,0.0,2.4,0.0,-4.440892098500626e-16,8.6,0.0,4.6,1.8,14.999999999999998
2000-07-17,36.6,0.0,0.0,0.0,14.4,9.4,0.20000000000000018,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-07-20,0.0,1.0,0.0,0.3999999999999999,2.2,0.0,4.2,3.6,0.20000000000000018,0.3999999999999999,0.6000000000000001,7.800000000000001,0.0,4.440892098500626e-16
2000-07-21,0.0,0.0,0.0,0.8000000000000003,0.8000000000000003,0.0,9.4,0.0,6.6,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-07-22,0.0,0.0,0.0,0.6000000000000001,0.0,5.0,3.0,0.0,-4.440892098500626e-16,0.0,2.8,0.0,0.0,4.440892098500626e-16
2000-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-07-27,0.0,3.6,0.0,0.0,0.0,0.0,0.0,1.6,-4.440892098500626e-16,0.0,0.0,20.6,3.6,13.4
2000-07-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,1.2,18.8,10.2
2000-07-29,0.0,0.0,69.0,0.0,3.4,0.0,0.8,0.0,0.8,28.9,0.0,0.0,10.0,4.440892098500626e-16
2000-07-30,5.799999999999999,18.1,8.6,0.0,3.0,8.2,0.0,0.0,-4.440892098500626e-16,1.0,2.6,0.3999999999999999,16.6,8.200000000000001
2000-07-31,6.2,4.2,1.0,8.4,8.0,2.5,0.0,0.0,2.6,4.5,1.2,1.4,2.6,4.440892098500626e-16
2000-08-01,10.8,3.8,0.3999999999999999,2.4,2.3593786874188303,1.4,49.2,0.0,-4.440892098500626e-16,0.0,0.0,0.6000000000000001,0.0,4.440892098500626e-16
2000-08-02,0.0,20.8,11.399999999999999,3.8,4.0497016926549065,0.6000000000000001,0.3999999999999999,0.0,0.6000000000000001,30.3,3.0,0.0,13.6,4.440892098500626e-16
2000-08-03,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-08-04,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-08-05,0.0,0.0,34.0,0.0,4.164364923950741,0.0,0.0,0.0,-4.440892098500626e-16,3.1,0.0,0.0,19.0,9.200000000000001
2000-08-06,0.20000000000000018,1.4,4.6,0.0,4.6434530071964755,20.4,0.3999999999999999,1.2,0.8,0.8999999999999999,2.2,1.1000000000000003,12.2,2.4
2000-08-07,2.0,1.0,0.0,5.799999999999999,2.4493373042747675,0.3999999999999999,18.6,0.0,7.0,0.0,1.4,4.1,0.0,4.440892098500626e-16
2000-08-08,16.2,0.3999999999999999,0.0,30.800000000000004,11.42758824627554,15.400000000000002,14.2,14.8,19.1,6.3,5.0,17.8,0.0,4.440892098500626e-16
2000-08-09,0.0,16.4,3.4,20.6,4.141520719394398,0.0,0.3999999999999999,2.4,0.8,26.5,0.0,0.0,0.0,4.440892098500626e-16
2000-08-10,8.8,0.0,0.0,0.0,4.855652709094596,16.2,0.0,0.3999999999999999,2.6,0.0,4.6,0.0,0.0,4.440892098500626e-16
2000-08-11,6.6,0.0,0.0,0.0,3.8890849350497096,0.0,4.3,0.0,-4.440892098500626e-16,0.0,0.0,0.8000000000000003,0.0,4.440892098500626e-16
2000-08-12,0.0,0.0,0.0,0.0,0.03336037782481993,0.0,0.0,0.3999999999999999,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-08-13,0.0,0.0,0.0,0.3999999999999999,0.25561797485651905,0.0,0.0,0.3999999999999999,0.3999999999999999,0.0,0.3999999999999999,1.4,0.0,4.440892098500626e-16
2000-08-14,0.0,0.0,1.0,0.8000000000000003,0.37069651638020984,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-08-15,0.0,2.2,0.0,0.0,19.786860799505664,2.8,0.0,0.0,-4.440892098500626e-16,0.0,43.0,7.6,1.0,16.0
2000-08-16,0.20000000000000018,0.0,1.0,1.0000000000000002,0.27064513805957224,0.0,1.3,0.0,0.8,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-08-17,0.0,0.0,8.2,0.0,0.5928473077535212,0.0,0.0,1.4,-4.440892098500626e-16,0.0,0.0,0.0,13.8,4.440892098500626e-16
2000-08-18,2.2,0.2999999999999998,0.0,1.2,1.84499044314826,0.0,0.0,0.0,9.0,0.3999999999999999,2.6,5.0,0.0,2.2
2000-08-19,0.0,0.0,0.0,2.2,0.2402785581177751,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-08-20,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-08-21,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-08-22,6.8,0.0,10.0,1.2,14.818296072808877,19.2,8.8,0.3999999999999999,17.6,15.8,14.8,33.4,20.0,21.8
2000-08-23,14.400000000000002,12.8,0.0,7.200000000000001,1.5975601304536744,0.7,5.8,0.20000000000000018,0.8,0.0,0.8,1.8,24.8,4.440892098500626e-16
2000-08-24,0.0,0.0,0.0,0.0,0.07419384816332686,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,2.6,4.440892098500626e-16
2000-08-25,0.0,0.0,0.0,0.0,0.5254007414676125,0.0,0.0,8.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-08-26,2.4,0.2999999999999998,14.0,25.4,8.18477362764605,3.8,0.2999999999999998,13.8,8.6,3.3,2.4,33.7,8.2,4.440892098500626e-16
2000-08-27,0.0,0.0,0.0,0.0,0.6620916480840933,0.0,0.0,0.0,-4.440892098500626e-16,3.7,0.0,0.3999999999999999,4.4,4.440892098500626e-16
2000-08-28,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-08-29,0.0,0.0,0.0,0.0,0.46333641408767967,0.0,0.0,0.6000000000000001,5.6,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-08-30,0.0,0.0,0.0,0.0,3.148209265514204,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,4.4,0.0,4.440892098500626e-16
2000-08-31,0.0,0.0,0.0,0.0,1.5640523266332556,0.0,0.0,11.3,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-09-01,0.0,0.0,0.0,4.4,0.0,0.0,9.2,5.4,3.2,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-09-02,6.8,5.6,0.0,0.3999999999999999,0.0,4.0,0.5999999999999999,0.0,-4.440892098500626e-16,1.5,0.0,0.0,0.0,21.8
2000-09-03,0.8,0.0,1.0,6.8,0.3999999999999999,1.6,3.0,16.7,4.0,0.0,2.4,0.3999999999999999,0.0,4.440892098500626e-16
2000-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,1.6,4.440892098500626e-16
2000-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-09-07,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,2.0,1.2,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-09-08,0.0,4.4,0.0,2.8,0.0,0.0,0.0,0.0,-4.440892098500626e-16,13.8,0.0,0.0,12.0,4.440892098500626e-16
2000-09-09,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-09-10,13.600000000000001,4.0,26.1,14.800000000000002,61.400000000000006,25.4,15.8,0.0,31.800000000000004,3.8,24.0,5.2,30.2,8.4
2000-09-11,0.0,0.0,7.400000000000001,0.6000000000000001,2.0,1.0,3.8,7.4,0.8,1.3,0.3999999999999999,0.6000000000000001,26.4,3.2
2000-09-12,0.8,1.6,0.0,6.0,2.2,0.20000000000000018,0.0,3.2,3.8,0.6000000000000001,0.0,10.0,1.8,2.8
2000-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999999,0.20000000000000018,-4.440892098500626e-16,0.0,0.0,0.0,0.0,2.0
2000-09-14,25.6,13.400000000000002,5.6,7.800000000000001,17.2,24.3,32.8,0.0,-4.440892098500626e-16,16.9,24.4,8.9,5.6,45.20000000000001
2000-09-15,0.0,1.9,0.8,0.0,0.0,0.20000000000000018,0.2999999999999998,0.0,-4.440892098500626e-16,1.6,0.0,14.9,0.0,5.800000000000001
2000-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-09-17,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-09-20,4.2,6.199999999999999,6.0,14.2,14.8,2.6,3.8,4.4,20.4,14.1,6.800000000000001,13.0,6.0,25.2
2000-09-21,1.4,0.8,0.0,9.6,4.6,0.3999999999999999,1.4,0.20000000000000018,5.4,0.0,1.6,6.4,0.0,4.440892098500626e-16
2000-09-22,1.4,11.600000000000001,15.800000000000004,2.2,4.4,8.6,0.20000000000000018,3.5,3.2,58.0,8.6,4.6,8.6,16.6
2000-09-23,15.3,23.4,7.3,2.0,5.6,8.2,10.3,2.2,4.2,25.0,3.8,10.2,2.0,4.440892098500626e-16
2000-09-24,0.0,0.0,0.7,0.3999999999999999,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,1.2,4.440892098500626e-16
2000-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.3999999999999999,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-09-27,0.0,0.0,0.0,4.4,0.0,0.0,0.7,6.2,0.3999999999999999,0.0,0.3999999999999999,0.0,0.0,4.440892098500626e-16
2000-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-10-02,0.0,0.0,0.0,3.0,0.0,0.3999999999999999,1.0,2.2,2.6,0.0,2.0,0.6000000000000001,0.0,4.440892098500626e-16
2000-10-03,0.0,0.0,21.2,0.6000000000000001,0.20000000000000018,5.4,0.0,0.0,-4.440892098500626e-16,20.7,4.8,0.0,2.2,5.4
2000-10-04,4.8,11.400000000000002,2.8,0.0,0.3999999999999999,1.2000000000000002,1.4,0.0,-4.440892098500626e-16,0.8,0.0,0.5,34.8,4.440892098500626e-16
2000-10-05,1.4,10.8,13.0,0.3999999999999999,1.4,4.2,4.8,2.3,0.3999999999999999,6.700000000000001,5.2,0.0,15.0,4.2
2000-10-06,5.6,6.199999999999999,1.5,6.0,5.2,4.6,0.3999999999999999,4.8,3.4,2.7,4.0,13.0,1.8,5.4
2000-10-07,6.0,1.8,1.0,0.0,3.0,2.0,0.0,0.20000000000000018,-4.440892098500626e-16,1.9,5.4,9.4,0.0,4.440892098500626e-16
2000-10-08,1.8,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,7.0,1.8,4.440892098500626e-16
2000-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-10-10,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-10-13,0.0,0.0,0.0,4.2,2.0,0.0,5.0,13.6,10.4,0.0,0.0,1.4,0.0,4.440892098500626e-16
2000-10-14,0.0,0.0,0.0,23.4,0.0,0.0,1.2,5.0,11.6,0.0,0.0,0.6000000000000001,0.0,4.440892098500626e-16
2000-10-15,2.0,0.5999999999999999,2.8,0.0,0.3999999999999999,0.20000000000000018,0.0,0.0,-4.440892098500626e-16,1.6,0.0,0.0,1.8,4.440892098500626e-16
2000-10-16,0.0,1.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.3999999999999999,0.20000000000000018,0.0,0.0,0.6999999999999997,2.6,4.440892098500626e-16
2000-10-17,0.0,0.0,3.0,1.6,0.0,0.20000000000000018,6.6,0.0,6.4,0.0,0.8,0.0,3.4,4.440892098500626e-16
2000-10-18,1.4,1.2,0.0,8.999999999999998,0.6000000000000001,1.4,2.9,2.8,6.4,2.0,0.0,4.4,0.0,4.440892098500626e-16
2000-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-10-20,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,0.5,0.0,4.440892098500626e-16
2000-10-21,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-10-23,0.0,0.0,17.200000000000003,1.8,0.0,0.0,0.0,7.9,3.2,4.3,0.0,0.9999999999999998,4.8,4.440892098500626e-16
2000-10-24,0.3999999999999999,4.0,1.0,0.0,0.8000000000000003,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,21.0,4.440892098500626e-16
2000-10-25,0.0,0.0,0.0,0.20000000000000018,0.0,0.20000000000000018,0.2999999999999998,0.2999999999999998,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-10-26,0.0,0.0,0.0,0.0,4.0,0.0,0.20000000000000018,0.0,0.6000000000000001,0.0,5.6,0.0,0.3999999999999999,10.4
2000-10-27,0.6000000000000001,0.0,0.0,20.0,0.20000000000000018,3.4,4.4,0.8,5.4,0.0,0.8,5.2,0.20000000000000018,4.440892098500626e-16
2000-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-11-02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.2,0.0,0.6000000000000001,0.0,0.0,4.440892098500626e-16
2000-11-03,0.0,0.0,0.0,0.6000000000000001,0.8000000000000003,0.20000000000000018,0.3999999999999999,1.8,-4.440892098500626e-16,0.0,0.0,1.2,0.0,4.440892098500626e-16
2000-11-04,0.0,0.20000000000000018,0.0,0.0,0.6000000000000001,1.2000000000000002,0.0,0.6000000000000001,-4.440892098500626e-16,0.0,0.0,3.6,0.0,4.440892098500626e-16
2000-11-05,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-11-07,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,1.2,-4.440892098500626e-16,0.0,0.0,0.0,6.4,4.440892098500626e-16
2000-11-08,0.0,0.20000000000000018,0.0,0.0,0.3999999999999999,0.3999999999999999,0.0,0.0,-4.440892098500626e-16,3.6,0.20000000000000018,0.0,3.4,4.8
2000-11-09,9.2,10.399999999999999,22.1,19.8,16.4,16.0,15.0,27.8,27.200000000000003,29.3,10.6,7.0,14.8,29.4
2000-11-10,16.6,10.600000000000001,0.0,19.0,31.800000000000004,5.6,6.9,0.20000000000000018,10.6,0.8,15.0,14.2,2.2,2.4
2000-11-11,0.0,0.0,0.0,0.8000000000000003,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.6000000000000001,0.6999999999999997,0.0,4.440892098500626e-16
2000-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,2.8,0.0,0.0,4.440892098500626e-16
2000-11-13,3.8,1.6,1.4,7.200000000000001,5.6,1.8,0.3999999999999999,8.999999999999998,3.8,2.0,2.0,13.4,2.6,9.8
2000-11-14,0.0,0.0,0.8,2.0,4.0,0.0,0.0,10.2,0.6000000000000001,0.0,0.0,13.6,2.4,13.4
2000-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,2.8,0.3999999999999999,0.0,2.6,1.4,3.6,4.440892098500626e-16
2000-11-16,0.6000000000000001,5.8,0.2999999999999998,3.6,11.6,0.6000000000000001,2.8,1.8,9.4,4.0,2.0,10.6,0.0,6.0
2000-11-17,0.0,0.0,0.0,0.20000000000000018,20.0,0.0,0.0,5.0,-4.440892098500626e-16,0.0,1.2,7.300000000000001,0.20000000000000018,5.4
2000-11-18,0.0,1.0,0.0,1.2,6.0,0.0,0.0,0.6000000000000001,-4.440892098500626e-16,0.0,0.0,14.4,0.0,11.4
2000-11-19,0.0,0.20000000000000018,0.0,2.8,1.4,4.1,0.0,2.7,11.2,7.700000000000001,3.0,7.1,0.0,6.4
2000-11-20,4.8,4.0,0.20000000000000018,6.0,7.0,0.0,2.9,0.8999999999999999,18.4,0.0,1.0,12.5,0.3999999999999999,37.2
2000-11-21,0.0,1.2,0.0,7.200000000000001,3.0,0.0,0.5,1.0,3.4,1.0,0.0,0.9999999999999998,0.20000000000000018,22.6
2000-11-22,0.8,0.0,1.0,0.0,5.6,0.0,0.0,3.2,4.8,0.0,0.0,10.099999999999998,0.0,8.000000000000002
2000-11-23,0.0,0.0,0.0,0.3999999999999999,1.2,0.0,0.0,0.20000000000000018,-4.440892098500626e-16,0.0,0.0,2.9,0.0,4.440892098500626e-16
2000-11-24,0.0,0.5999999999999999,0.0,3.2,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-11-25,4.8,4.2,1.0,0.0,6.8,9.4,11.6,0.0,-4.440892098500626e-16,8.1,9.8,0.0,4.8,2.6
2000-11-26,13.600000000000001,8.0,4.0,12.0,5.2,6.6,31.700000000000003,0.0,5.4,4.0,6.0,7.0,5.6,4.440892098500626e-16
2000-11-27,0.8,0.0,0.0,2.4,0.0,0.8,1.3,0.0,1.0,2.4,1.0,1.8,2.2,4.440892098500626e-16
2000-11-28,3.4,2.8,0.0,0.0,0.0,5.0,1.2,1.0,0.20000000000000018,1.1,4.4,0.8000000000000003,0.8,4.440892098500626e-16
2000-11-29,0.0,0.5999999999999999,2.9,0.6000000000000001,0.0,0.20000000000000018,0.5999999999999999,0.0,0.20000000000000018,3.3,0.0,0.0,4.7,4.440892098500626e-16
2000-11-30,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.3999999999999999,0.0,0.3999999999999999,0.5,0.0,0.9999999999999998,0.20000000000000018,4.440892098500626e-16
2000-12-01,0.0,0.0,0.302047196287496,0.20000000000000018,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,4.9,0.3999999999999999,4.440892098500626e-16
2000-12-02,0.0,0.0,0.03842921621782969,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.3999999999999999,4.440892098500626e-16
2000-12-03,0.0,0.0,0.0001367236894194157,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2000-12-04,0.0,0.0,0.35272844507960777,1.2,3.4,1.4,0.0,0.3999999999999999,1.0,2.0,1.8,6.8,0.0,5.0
2000-12-05,0.0,3.6,1.1938092001467806,5.799999999999999,17.0,1.0,3.4,7.700000000000001,5.2,0.0,4.0,12.0,0.6000000000000001,10.4
2000-12-06,0.0,0.3999999999999999,0.4018022163612147,2.2,8.4,0.0,1.9,0.6000000000000001,2.4,1.0,0.0,8.1,0.3999999999999999,18.600000000000005
2000-12-07,0.0,1.4,7.453548078552768,0.0,0.0,0.0,0.0,0.6000000000000001,0.20000000000000018,3.4,0.0,0.3999999999999999,4.8,4.440892098500626e-16
2000-12-08,2.4,0.5999999999999999,0.3629200046186858,0.0,8.0,2.2,0.0,2.2,-4.440892098500626e-16,1.0,0.0,6.7,0.8,4.440892098500626e-16
2000-12-09,0.0,0.0,0.10201816789872975,0.3999999999999999,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,1.1000000000000003,0.0,4.440892098500626e-16
2000-12-10,0.0,0.0,0.8655611526545426,3.4,0.0,0.0,0.0,4.4,6.8,0.0,0.0,2.6,0.0,4.440892098500626e-16
2000-12-11,15.599999999999998,10.399999999999999,6.747266324320771,2.6,53.0,4.3,19.0,0.6000000000000001,2.8,12.0,26.6,32.4,32.4,38.2
2000-12-12,33.5,6.4,2.743822659326786,2.2,0.0,1.0,5.0,0.20000000000000018,0.3999999999999999,0.0,0.0,15.899999999999999,3.8,4.440892098500626e-16
2000-12-13,4.9,8.6,8.80286232728756,4.8,10.0,13.5,5.6,0.3999999999999999,2.6,12.4,6.2,1.1000000000000003,11.4,9.000000000000002
2000-12-14,6.8,10.0,0.7202942261792975,3.2,0.0,0.0,2.4,1.6,2.6,0.0,0.6000000000000001,5.4,4.4,4.440892098500626e-16
2000-12-15,0.0,0.0,0.10591893852078371,0.8000000000000003,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.3999999999999999,0.0,4.440892098500626e-16
2000-12-16,1.6,9.0,13.542397803138666,4.8,10.4,16.4,18.0,3.0,4.8,19.4,17.2,3.8,21.2,12.5
2000-12-17,4.4,10.399999999999999,2.927883151618577,16.8,10.200000000000001,0.8,3.4,1.0,16.5,3.0,0.6000000000000001,11.6,9.4,14.0
2000-12-18,0.0,0.0,3.3058513456294767,0.3999999999999999,5.0,5.0,0.0,1.4,-4.440892098500626e-16,6.0,1.1,2.8,2.0,5.0
2000-12-19,7.6,5.6,0.9714536506537654,3.2,3.0,3.5,2.8,1.6,6.2,0.6000000000000001,2.6,6.3,2.0,4.440892098500626e-16
2000-12-20,0.0,0.0,3.5020982600155968,0.0,1.0,1.0,0.0,0.6000000000000001,0.20000000000000018,5.4,0.0,0.0,0.20000000000000018,2.6
2000-12-21,4.0,12.0,5.551286742568525,6.199999999999999,1.0,10.0,2.2,7.0,6.6,8.0,1.0,6.2,3.4,3.8
2000-12-22,0.0,0.0,0.5180010956711893,4.0,0.0,0.0,1.2,1.2,1.9,0.0,0.0,6.6,0.0,2.6
