UnderlyingSymbol,UnderlyingPrice,Flags,OptionSymbol,Type,Expiration, DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest,IVMean,IVBid,IVAsk,Delta,Gamma,Theta,Vega,AKA
SPX,2016.52,*,SPX170120P01725000,put,January-20-17,January-05-16,1725,82.7,69.9,72.8,0,92,92,0.2258,0.2235,0.2282,-0.2324,0.0007,-0.2065,6.2385,SPX170120P01725000
SPX,2016.52,*,SPX170120C01750000,call,January-20-17,January-05-16,1750,342.52,313.9,318.1,0,1,1,0.2336,0.2302,0.2369,0.7267,0.0007,-0.1353,6.571,SPX170120C01750000
SPX,2016.52,*,SPX170120P01750000,put,January-20-17,January-05-16,1750,67.87,75.1,78.1,0,961,961,0.2214,0.2191,0.2237,-0.2491,0.0007,-0.2113,6.4754,SPX170120P01750000
SPX,2016.52,*,SPX170120C01775000,call,January-20-17,January-05-16,1775,322.92,294.8,299,0,3,3,0.2289,0.2257,0.2321,0.7097,0.0007,-0.1393,6.7864,SPX170120C01775000
SPX,2016.52,*,SPX170120P01775000,put,January-20-17,January-05-16,1775,90.3,80.7,83.7,0,627,627,0.217,0.2148,0.2193,-0.2667,0.0007,-0.2157,6.7064,SPX170120P01775000
SPX,2016.52,*,SPX170120C01800000,call,January-20-17,January-05-16,1800,263.3,276.1,280.2,0,161,161,0.2243,0.2213,0.2273,0.6917,0.0007,-0.143,6.9946,SPX170120C01800000
SPX,2016.52,*,SPX170120P01800000,put,January-20-17,January-05-16,1800,89.2,86.7,89.7,5,362,517,0.2127,0.2106,0.2148,-0.2854,0.0008,-0.2199,6.93,SPX170120P01800000
SPX,2016.52,*,SPX170120C01825000,call,January-20-17,January-05-16,1825,249.57,257.8,261.8,0,7,7,0.2199,0.217,0.2227,0.6727,0.0008,-0.1464,7.1933,SPX170120C01825000
SPX,2016.52,*,SPX170120P01825000,put,January-20-17,January-05-16,1825,80.05,93,96.1,0,1276,1276,0.2083,0.2061,0.2104,-0.3052,0.0008,-0.2235,7.1424,SPX170120P01825000
SPX,2016.52,*,SPX170120C01850000,call,January-20-17,January-05-16,1850,279.88,240.1,243.9,0,294,294,0.2156,0.213,0.2182,0.6526,0.0008,-0.1495,7.38,SPX170120C01850000
SPX,2016.52,*,SPX170120P01850000,put,January-20-17,January-05-16,1850,109.5,99.7,102.9,0,460,460,0.2038,0.2016,0.206,-0.326,0.0009,-0.2265,7.3416,SPX170120P01850000
SPX,2016.52,*,SPX170120C01875000,call,January-20-17,January-05-16,1875,261.5,222.4,226.3,0,6,6,0.211,0.2084,0.2136,0.6316,0.0008,-0.1517,7.5503,SPX170120C01875000
SPX,2016.52,*,SPX170120P01875000,put,January-20-17,January-05-16,1875,92,106.9,110.2,0,379,379,0.1994,0.1972,0.2016,-0.348,0.0009,-0.2291,7.5248,SPX170120P01875000
SPX,2016.52,*,SPX170120C01900000,call,January-20-17,January-05-16,1900,200.99,205.6,209.2,0,207,207,0.2068,0.2044,0.2091,0.6095,0.0009,-0.1536,7.7029,SPX170120C01900000
SPX,2016.52,*,SPX170120P01900000,put,January-20-17,January-05-16,1900,126,114.6,117.9,0,1447,1447,0.1949,0.1928,0.1971,-0.3711,0.0009,-0.231,7.6883,SPX170120P01900000
SPX,2016.52,*,SPX170120C01925000,call,January-20-17,January-05-16,1925,226.95,188.8,192.6,0,427,427,0.2023,0.2,0.2046,0.5864,0.0009,-0.1547,7.8336,SPX170120C01925000
SPX,2016.52,*,SPX170120P01925000,put,January-20-17,January-05-16,1925,146.5,122.7,126,0,908,908,0.1903,0.1882,0.1924,-0.3954,0.001,-0.232,7.8282,SPX170120P01925000
SPX,2016.52,*,SPX170120C01950000,call,January-20-17,January-05-16,1950,166.03,172.8,176.5,0,467,467,0.1978,0.1955,0.2,0.5623,0.0009,-0.155,7.9395,SPX170120C01950000
SPX,2016.52,*,SPX170120P01950000,put,January-20-17,January-05-16,1950,138.3,131.5,134.8,0,1510,1510,0.1859,0.1838,0.188,-0.421,0.001,-0.2326,7.9408,SPX170120P01950000
SPX,2016.52,*,SPX170120C01975000,call,January-20-17,January-05-16,1975,210.1,157.3,160.9,0,62,62,0.1934,0.1911,0.1956,0.5371,0.001,-0.1547,8.0167,SPX170120C01975000
SPX,2016.52,*,SPX170120P01975000,put,January-20-17,January-05-16,1975,120,140.5,144,0,327,327,0.1811,0.1789,0.1833,-0.4478,0.001,-0.232,8.0214,SPX170120P01975000
SPX,2016.52,*,SPX170120C02000000,call,January-20-17,January-05-16,2000,145.2,142.4,146,2,539,537,0.189,0.1868,0.1913,0.5109,0.001,-0.1536,8.0615,SPX170120C02000000
SPX,2016.52,*,SPX170120P02000000,put,January-20-17,January-05-16,2000,155.8,150.3,153.8,0,2356,2356,0.1764,0.1743,0.1786,-0.4758,0.0011,-0.2306,8.0651,SPX170120P02000000
SPX,2016.52,*,SPX170120C02025000,call,January-20-17,January-05-16,2025,127,128.1,131.6,7,102,107,0.1846,0.1824,0.1867,0.4837,0.001,-0.1516,8.0699,SPX170120C02025000
SPX,2016.52,*,SPX170120P02025000,put,January-20-17,January-05-16,2025,164.8,160.6,164.2,0,466,466,0.1717,0.1694,0.1739,-0.5051,0.0011,-0.2282,8.0666,SPX170120P02025000
SPX,2016.52,*,SPX170120C02050000,call,January-20-17,January-05-16,2050,113.75,114.6,117.9,4,1090,1094,0.1803,0.1782,0.1823,0.4557,0.0011,-0.1488,8.038,SPX170120C02050000
SPX,2016.52,*,SPX170120P02050000,put,January-20-17,January-05-16,2050,188.8,171.6,175.3,0,1197,1197,0.1669,0.1646,0.1692,-0.5356,0.0011,-0.225,8.0203,SPX170120P02050000
SPX,2016.52,*,SPX170120C02075000,call,January-20-17,January-05-16,2075,98.93,101.6,104.8,0,400,400,0.1758,0.1738,0.1778,0.4268,0.0011,-0.145,7.9615,SPX170120C02075000
SPX,2016.52,*,SPX170120P02075000,put,January-20-17,January-05-16,2075,164.65,183.2,187,0,472,472,0.1618,0.1594,0.1642,-0.5674,0.0012,-0.2204,7.9195,SPX170120P02075000
SPX,2016.52,*,SPX170120C02100000,call,January-20-17,January-05-16,2100,88.8,89.3,92.4,2,1766,1768,0.1714,0.1695,0.1734,0.3971,0.0011,-0.1403,7.8368,SPX170120C02100000
SPX,2016.52,*,SPX170120P02100000,put,January-20-17,January-05-16,2100,170,195.8,199.5,0,681,681,0.1569,0.1545,0.1593,-0.6002,0.0012,-0.215,7.7593,SPX170120P02100000
SPX,2016.52,*,SPX170120C02125000,call,January-20-17,January-05-16,2125,103.9,77.8,80.8,0,8,8,0.1672,0.1652,0.1691,0.367,0.0011,-0.1348,7.6615,SPX170120C02125000
SPX,2016.52,*,SPX170120P02125000,put,January-20-17,January-05-16,2125,194.1,208.7,212.6,0,10,10,0.1515,0.1489,0.1541,-0.6344,0.0012,-0.208,7.5288,SPX170120P02125000
SPX,2016.52,*,SPX170120C02150000,call,January-20-17,January-05-16,2150,90.9,67,70,0,1437,1437,0.163,0.161,0.1649,0.3366,0.0011,-0.1285,7.4336,SPX170120C02150000
SPX,2016.52,*,SPX170120P02150000,put,January-20-17,January-05-16,2150,206,222.6,226.5,0,0,0,0.1461,0.1434,0.1487,-0.6696,0.0012,-0.2,7.2237,SPX170120P02150000
SPX,2016.52,*,SPX170120C02175000,call,January-20-17,January-05-16,2175,68.7,57,59.8,0,226,226,0.1582,0.1557,0.1607,0.3051,0.0011,-0.1206,7.1422,SPX170120C02175000
SPX,2016.52,*,SPX170120P02175000,put,January-20-17,January-05-16,2175,0,237.3,241.5,0,0,0,0.1406,0.1375,0.1436,-0.7053,0.0011,-0.1909,6.8387,SPX170120P02175000
SPX,2016.52,*,SPX170120C02200000,call,January-20-17,January-05-16,2200,49.5,48.1,50.8,0,747,747,0.1535,0.1515,0.1555,0.2737,0.001,-0.1121,6.7926,SPX170120C02200000
SPX,2016.52,*,SPX170120P02200000,put,January-20-17,January-05-16,2200,275.4,252.9,257.2,0,1,1,0.1348,0.1314,0.1381,-0.7419,0.0011,-0.1806,6.3629,SPX170120P02200000
SPX,2016.52,*,SPX170120C02225000,call,January-20-17,January-05-16,2225,40.9,39.9,42.6,20,105,125,0.1493,0.1472,0.1514,0.2431,0.001,-0.1032,6.3932,SPX170120C02225000
SPX,2016.52,*,SPX170120P02225000,put,January-20-17,January-05-16,2225,231.5,269.4,273.6,0,1,1,0.1284,0.1247,0.1321,-0.7794,0.0011,-0.1689,5.7826,SPX170120P02225000
SPX,2016.52,*,SPX170120C02250000,call,January-20-17,January-05-16,2250,33.85,32.7,35.2,30,8,28,0.1451,0.143,0.1472,0.2134,0.001,-0.0939,5.9447,SPX170120C02250000
SPX,2016.52,*,SPX170120P02250000,put,January-20-17,January-05-16,2250,270.98,286.8,291.1,0,3,3,0.1216,0.1174,0.1258,-0.8171,0.001,-0.1562,5.0939,SPX170120P02250000
SPX,2016.52,*,SPX170120C02275000,call,January-20-17,January-05-16,2275,27.05,26.3,28.7,10,1,11,0.141,0.1388,0.1432,0.1847,0.0009,-0.0842,5.4522,SPX170120C02275000
SPX,2016.52,*,SPX170120P02275000,put,January-20-17,January-05-16,2275,0,305.1,309.6,0,0,0,0.114,0.1088,0.1193,-0.8551,0.0009,-0.1424,4.2812,SPX170120P02275000
SPX,2016.52,*,SPX170120C02300000,call,January-20-17,January-05-16,2300,21.6,21,23.3,1,827,826,0.1375,0.1353,0.1398,0.1584,0.0008,-0.075,4.9468,SPX170120C02300000
SPX,2016.52,*,SPX170120P02300000,put,January-20-17,January-05-16,2300,0,324.5,328.9,0,0,0,0.105,0.0983,0.1116,-0.8935,0.0007,-0.1274,3.3103,SPX170120P02300000
SPX,2016.52,*,SPX170120C02325000,call,January-20-17,January-05-16,2325,15.8,16.4,18.5,0,6,6,0.134,0.1317,0.1363,0.1337,0.0008,-0.0655,4.4148,SPX170120C02325000
SPX,2016.52,*,SPX170120P02325000,put,January-20-17,January-05-16,2325,0,344.3,349,0,0,0,0.0894,0.077,0.1018,-0.9393,0.0005,-0.1082,1.8942,SPX170120P02325000
SPX,2016.52,*,SPX170120C02350000,call,January-20-17,January-05-16,2350,20.9,12.5,14.6,0,513,513,0.1308,0.1282,0.1334,0.1114,0.0007,-0.0566,3.887,SPX170120C02350000
SPX,2016.52,*,SPX170120P02350000,put,January-20-17,January-05-16,2350,0,365.2,369.9,0,0,0,0.0673,0,0.0863,-0.9758,0.0001,-0.0929,0.4068,SPX170120P02350000
SPX,2016.52,*,SPX170120C02375000,call,January-20-17,January-05-16,2375,17.8,9.4,11.6,0,11,11,0.1276,0.1239,0.1314,0.0913,0.0006,-0.0481,3.3635,SPX170120C02375000
SPX,2016.52,*,SPX170120P02375000,put,January-20-17,January-05-16,2375,0,386.7,391.6,0,0,0,0.0385,0,0,-0.9829,0,-0.0899,0.0002,SPX170120P02375000
SPX,2016.52,*,SPX170120C02400000,call,January-20-17,January-05-16,2400,7.88,6.9,9,10,20,20,0.1242,0.1205,0.1279,0.0728,0.0005,-0.0397,2.8382,SPX170120C02400000
SPX,2016.52,*,SPX170120P02400000,put,January-20-17,January-05-16,2400,0,408.9,413.9,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P02400000
SPX,2016.52,*,SPX170120C02425000,call,January-20-17,January-05-16,2425,6.12,5,7,10,2,12,0.1217,0.1176,0.1259,0.0582,0.0005,-0.0328,2.3848,SPX170120C02425000
SPX,2016.52,*,SPX170120P02425000,put,January-20-17,January-05-16,2425,0,431.6,436.8,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P02425000
SPX,2016.52,*,SPX170120C02450000,call,January-20-17,January-05-16,2450,4.2,3.5,5.6,2,32,32,0.1197,0.1146,0.1249,0.0464,0.0004,-0.0271,1.9914,SPX170120C02450000
SPX,2016.52,*,SPX170120P02450000,put,January-20-17,January-05-16,2450,0,454.8,460.1,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P02450000
SPX,2016.52,*,SPX170120C02475000,call,January-20-17,January-05-16,2475,3.1,2.45,4.5,14,37,51,0.1183,0.1124,0.1243,0.037,0.0003,-0.0225,1.6608,SPX170120C02475000
SPX,2016.52,*,SPX170120P02475000,put,January-20-17,January-05-16,2475,0,478.4,483.7,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P02475000
SPX,2016.52,*,SPX170120C02500000,call,January-20-17,January-05-16,2500,2.7,1.6,2.5,19,103,109,0.1126,0.1085,0.1168,0.0245,0.0002,-0.0152,1.1778,SPX170120C02500000
SPX,2016.52,*,SPX170120P02500000,put,January-20-17,January-05-16,2500,0,502.3,507.7,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P02500000
SPX,2016.52,*,SPX170120C02525000,call,January-20-17,January-05-16,2525,1.85,1,2,8,74,82,0.1112,0.1054,0.117,0.0186,0.0002,-0.012,0.9348,SPX170120C02525000
SPX,2016.52,*,SPX170120P02525000,put,January-20-17,January-05-16,2525,0,526.4,531.8,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P02525000
SPX,2016.52,*,SPX170120C02550000,call,January-20-17,January-05-16,2550,1.4,0.55,1.6,8,55,63,0.1089,0.1017,0.1161,0.0133,0.0002,-0.0088,0.7012,SPX170120C02550000
SPX,2016.52,*,SPX170120P02550000,put,January-20-17,January-05-16,2550,0,550.6,556.1,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P02550000
SPX,2016.52,*,SPX170120C02575000,call,January-20-17,January-05-16,2575,1,0.25,1.35,8,69,77,0.1065,0.0959,0.1171,0.0091,0.0001,-0.0062,0.506,SPX170120C02575000
SPX,2016.52,*,SPX170120P02575000,put,January-20-17,January-05-16,2575,0,575,580.5,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P02575000
SPX,2016.52,*,SPX170120C02600000,call,January-20-17,January-05-16,2600,0.75,0.5,0.95,6,328,328,0.1112,0.1072,0.1153,0.0097,0.0001,-0.0069,0.5309,SPX170120C02600000
SPX,2016.52,*,SPX170120P02600000,put,January-20-17,January-05-16,2600,0,599.5,605,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P02600000
SPX,2016.52,*,SPX170120C02650000,call,January-20-17,January-05-16,2650,0.35,0,0.55,3,42,42,0.1119,0,0.1146,0.0064,0.0001,-0.0048,0.3676,SPX170120C02650000
SPX,2016.52,*,SPX170120P02650000,put,January-20-17,January-05-16,2650,0,648.6,654.1,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P02650000
SPX,2016.52,*,SPX170120C02700000,call,January-20-17,January-05-16,2700,0.7,0,1.5,0,39,39,0.1206,0,0.1366,0.007,0.0001,-0.0057,0.4018,SPX170120C02700000
SPX,2016.52,*,SPX170120P02700000,put,January-20-17,January-05-16,2700,0,697.8,703.4,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P02700000
SPX,2016.52,*,SPX170120C02750000,call,January-20-17,January-05-16,2750,0.5,0,1.35,0,82,82,0.1285,0,0.1415,0.0074,0.0001,-0.0064,0.4204,SPX170120C02750000
SPX,2016.52,*,SPX170120P02750000,put,January-20-17,January-05-16,2750,0,747.1,752.7,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P02750000
SPX,2016.52,*,SPX170120C02800000,call,January-20-17,January-05-16,2800,0.4,0,1.25,0,42,42,0.1374,0,0.1467,0.0082,0.0001,-0.0076,0.4605,SPX170120C02800000
SPX,2016.52,*,SPX170120P02800000,put,January-20-17,January-05-16,2800,0,796.5,802.1,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P02800000
SPX,2016.52,*,SPX170120C02850000,call,January-20-17,January-05-16,2850,0.6,0,1.2,0,2,2,0.1403,0,0.1523,0.0067,0.0001,-0.0065,0.3874,SPX170120C02850000
SPX,2016.52,*,SPX170120P02850000,put,January-20-17,January-05-16,2850,0,845.9,851.4,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P02850000
SPX,2016.52,*,SPX170120C02900000,call,January-20-17,January-05-16,2900,0,0,1.15,0,0,0,0.1453,0,0.1578,0.0062,0.0001,-0.0063,0.3619,SPX170120C02900000
SPX,2016.52,*,SPX170120P02900000,put,January-20-17,January-05-16,2900,0,895.3,900.8,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P02900000
SPX,2016.52,*,SPX170120C02950000,call,January-20-17,January-05-16,2950,0,0,1.1,0,0,0,0.142,0,0.1631,0.0037,0,-0.0039,0.2279,SPX170120C02950000
SPX,2016.52,*,SPX170120P02950000,put,January-20-17,January-05-16,2950,918.5,944.7,950.3,0,32,32,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P02950000
SPX,2016.52,*,SPX170120C03000000,call,January-20-17,January-05-16,3000,0,0,0.15,0,0,0,0.1454,0,0.1374,0.0032,0,-0.0035,0.2006,SPX170120C03000000
SPX,2016.52,*,SPX170120P03000000,put,January-20-17,January-05-16,3000,1004.77,994.1,999.7,0,32,32,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P03000000
SPX,2016.52,*,SPX170120C03100000,call,January-20-17,January-05-16,3100,0.4,0,1.05,0,2,2,0.1581,0,0.1798,0.0035,0,-0.0042,0.2161,SPX170120C03100000
SPX,2016.52,*,SPX170120P03100000,put,January-20-17,January-05-16,3100,0,1092.9,1098.6,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P03100000
SPX,2016.52,*,SPX170120C03200000,call,January-20-17,January-05-16,3200,0,0,1.05,0,0,0,0.1736,0,0.1896,0.0044,0,-0.0056,0.2645,SPX170120C03200000
SPX,2016.52,*,SPX170120P03200000,put,January-20-17,January-05-16,3200,0,1191.7,1197.6,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P03200000
SPX,2016.52,*,SPX170120C03300000,call,January-20-17,January-05-16,3300,0,0,1,0,0,0,0.1889,0,0.1989,0.0053,0,-0.0073,0.3146,SPX170120C03300000
SPX,2016.52,*,SPX170120P03300000,put,January-20-17,January-05-16,3300,0,1290.5,1296.6,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P03300000
SPX,2016.52,*,SPX170120C03400000,call,January-20-17,January-05-16,3400,0,0,1,0,0,0,0.1946,0,0.2089,0.0044,0,-0.0063,0.2626,SPX170120C03400000
SPX,2016.52,*,SPX170120P03400000,put,January-20-17,January-05-16,3400,0,1389.3,1395.5,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P03400000
SPX,2016.52,*,SPX170120C03500000,call,January-20-17,January-05-16,3500,0.15,0,1,0,31,31,0.2038,0,0.2185,0.0042,0,-0.0064,0.2545,SPX170120C03500000
SPX,2016.52,*,SPX170120P03500000,put,January-20-17,January-05-16,3500,0,1488.1,1494.5,0,0,0,0.0032,0,0,-0.9829,0,-0.0899,0,SPX170120P03500000
SPX,2016.52,*,SPX170616C00300000,call,June-16-17,January-05-16,300,0,1654.3,1662.2,0,0,0,0.0695,0,0,0.9782,0,0.0826,0,SPX170616C00300000
SPX,2016.52,*,SPX170616P00300000,put,June-16-17,January-05-16,300,0.36,0.15,0.6,0,18,18,0.5508,0.515,0.5867,-0.0007,0,-0.0033,0.0611,SPX170616P00300000
SPX,2016.52,*,SPX170616C00400000,call,June-16-17,January-05-16,400,0,1556.2,1563.9,0,0,0,0.0695,0,0,0.9782,0,0.0826,0,SPX170616C00400000
SPX,2016.52,*,SPX170616P00400000,put,June-16-17,January-05-16,400,0,0,1.85,0,1,1,0.5075,0,0.5662,-0.0017,0,-0.0065,0.1329,SPX170616P00400000
SPX,2016.52,*,SPX170616C00500000,call,June-16-17,January-05-16,500,0,1458.4,1465.8,0,0,0,0.0695,0,0,0.9782,0,0.0826,0,SPX170616C00500000
SPX,2016.52,*,SPX170616P00500000,put,June-16-17,January-05-16,500,1.4,0.1,2.25,0,13,13,0.4327,0.3642,0.5012,-0.0018,0,-0.006,0.1416,SPX170616P00500000
SPX,2016.52,*,SPX170616C00600000,call,June-16-17,January-05-16,600,0,1360.8,1368,0,0,0,0.0695,0,0,0.9782,0,0.0826,0,SPX170616C00600000
SPX,2016.52,*,SPX170616P00600000,put,June-16-17,January-05-16,600,1.5,0.05,2.9,0,10,10,0.3764,0.3004,0.4524,-0.0021,0,-0.0059,0.1599,SPX170616P00600000
SPX,2016.52,*,SPX170616C00700000,call,June-16-17,January-05-16,700,0,1263.8,1270.7,0,0,0,0.0695,0,0,0.9782,0,0.0826,0,SPX170616C00700000
SPX,2016.52,*,SPX170616P00700000,put,June-16-17,January-05-16,700,2.85,1.3,3,0,228,228,0.3781,0.3574,0.3988,-0.006,0,-0.0151,0.4085,SPX170616P00700000
SPX,2016.52,*,SPX170616C00750000,call,June-16-17,January-05-16,750,0,1215.5,1222.3,0,0,0,0.0695,0,0,0.9782,0,0.0826,0,SPX170616C00750000
SPX,2016.52,*,SPX170616P00750000,put,June-16-17,January-05-16,750,4.5,2.1,5.1,0,763,763,0.3805,0.3559,0.4051,-0.0094,0,-0.0227,0.6079,SPX170616P00750000
SPX,2016.52,*,SPX170616C00800000,call,June-16-17,January-05-16,800,0,1167.3,1174.1,0,0,0,0.0695,0,0.3223,0.9782,0,0.0826,0,SPX170616C00800000
SPX,2016.52,*,SPX170616P00800000,put,June-16-17,January-05-16,800,5.9,3.1,6.1,0,7,7,0.3719,0.3523,0.3914,-0.0122,0,-0.028,0.7654,SPX170616P00800000
SPX,2016.52,*,SPX170616C00850000,call,June-16-17,January-05-16,850,0,1119.4,1126,0,0,0,0.2413,0,0.3364,0.977,0,0.0804,0.091,SPX170616C00850000
SPX,2016.52,*,SPX170616P00850000,put,June-16-17,January-05-16,850,6.2,4.3,7.3,0,20,20,0.363,0.3471,0.3789,-0.0155,0,-0.0338,0.9428,SPX170616P00850000
SPX,2016.52,*,SPX170616C00900000,call,June-16-17,January-05-16,900,0,1071.6,1078.2,0,0,0,0.2886,0,0.341,0.9709,0,0.0686,0.4874,SPX170616C00900000
SPX,2016.52,*,SPX170616P00900000,put,June-16-17,January-05-16,900,7.15,5.7,8.7,0,28,28,0.3539,0.3408,0.3671,-0.0194,0.0001,-0.0399,1.1401,SPX170616P00900000
SPX,2016.52,*,SPX170616C00925000,call,June-16-17,January-05-16,925,0,1047.8,1054.4,0,0,0,0.2843,0.2274,0.3411,0.9699,0,0.0671,0.5476,SPX170616C00925000
SPX,2016.52,*,SPX170616P00925000,put,June-16-17,January-05-16,925,8.6,6.5,9.5,0,12,12,0.3495,0.3375,0.3616,-0.0216,0.0001,-0.0432,1.2484,SPX170616P00925000
SPX,2016.52,*,SPX170616C00950000,call,June-16-17,January-05-16,950,0,1024.1,1030.6,0,0,0,0.3025,0.2649,0.34,0.9643,0,0.0568,0.8571,SPX170616C00950000
SPX,2016.52,*,SPX170616P00950000,put,June-16-17,January-05-16,950,0,7.3,10.3,0,0,0,0.3447,0.3336,0.3557,-0.0238,0.0001,-0.0464,1.3569,SPX170616P00950000
SPX,2016.52,*,SPX170616C00975000,call,June-16-17,January-05-16,975,0,1000.5,1006.9,0,0,0,0.309,0.2795,0.3385,0.9599,0.0001,0.0494,1.0809,SPX170616C00975000
SPX,2016.52,*,SPX170616P00975000,put,June-16-17,January-05-16,975,10.4,8.3,11.3,0,12,12,0.3408,0.3307,0.351,-0.0265,0.0001,-0.0502,1.4835,SPX170616P00975000
SPX,2016.52,*,SPX170616C01000000,call,June-16-17,January-05-16,1000,0,976.9,983.3,0,0,0,0.312,0.2872,0.3368,0.9559,0.0001,0.0427,1.2825,SPX170616C01000000
SPX,2016.52,*,SPX170616P01000000,put,June-16-17,January-05-16,1000,10.5,9.2,12.3,0,13,13,0.3361,0.3264,0.3458,-0.0292,0.0001,-0.0536,1.6051,SPX170616P01000000
SPX,2016.52,*,SPX170616C01025000,call,June-16-17,January-05-16,1025,0,953.4,959.7,0,0,0,0.3132,0.2915,0.335,0.9518,0.0001,0.0364,1.4778,SPX170616C01025000
SPX,2016.52,*,SPX170616P01025000,put,June-16-17,January-05-16,1025,19.5,10.3,13.3,0,11,11,0.3317,0.323,0.3403,-0.0321,0.0001,-0.0573,1.736,SPX170616P01025000
SPX,2016.52,*,SPX170616C01050000,call,June-16-17,January-05-16,1050,0,930,936.3,0,0,0,0.3134,0.2943,0.3325,0.9476,0.0001,0.0303,1.6703,SPX170616C01050000
SPX,2016.52,*,SPX170616P01050000,put,June-16-17,January-05-16,1050,14.95,11.5,14.5,0,391,391,0.3276,0.3197,0.3356,-0.0353,0.0001,-0.0613,1.8788,SPX170616P01050000
SPX,2016.52,*,SPX170616C01075000,call,June-16-17,January-05-16,1075,0,906.6,912.9,0,0,0,0.3123,0.2952,0.3294,0.9434,0.0001,0.0246,1.8564,SPX170616C01075000
SPX,2016.52,*,SPX170616P01075000,put,June-16-17,January-05-16,1075,15.4,12.7,15.7,0,2,2,0.3232,0.3158,0.3306,-0.0386,0.0001,-0.0652,2.022,SPX170616P01075000
SPX,2016.52,*,SPX170616C01100000,call,June-16-17,January-05-16,1100,0,883.4,889.6,0,0,0,0.3114,0.2965,0.3263,0.9388,0.0001,0.0185,2.0552,SPX170616C01100000
SPX,2016.52,*,SPX170616P01100000,put,June-16-17,January-05-16,1100,16.55,14.1,17.1,1,13,13,0.3194,0.3124,0.3263,-0.0424,0.0001,-0.0696,2.1799,SPX170616P01100000
SPX,2016.52,*,SPX170616C01125000,call,June-16-17,January-05-16,1125,0,860.2,866.4,0,0,0,0.3094,0.2957,0.3231,0.9342,0.0001,0.013,2.2459,SPX170616C01125000
SPX,2016.52,*,SPX170616P01125000,put,June-16-17,January-05-16,1125,16,15.5,18.5,0,3,3,0.3151,0.3087,0.3215,-0.0462,0.0001,-0.0737,2.3373,SPX170616P01125000
SPX,2016.52,*,SPX170616C01150000,call,June-16-17,January-05-16,1150,0,837.2,843.4,0,0,0,0.3076,0.295,0.3202,0.9292,0.0001,0.007,2.4482,SPX170616C01150000
SPX,2016.52,*,SPX170616P01150000,put,June-16-17,January-05-16,1150,20.9,17,20,0,10,10,0.3108,0.3048,0.3169,-0.0503,0.0001,-0.078,2.5018,SPX170616P01150000
SPX,2016.52,*,SPX170616C01175000,call,June-16-17,January-05-16,1175,0,814.3,820.4,0,0,0,0.3054,0.2939,0.3169,0.924,0.0001,0.0012,2.6511,SPX170616C01175000
SPX,2016.52,*,SPX170616P01175000,put,June-16-17,January-05-16,1175,0,18.7,21.7,0,0,0,0.307,0.3015,0.3126,-0.0549,0.0001,-0.0826,2.6795,SPX170616P01175000
SPX,2016.52,*,SPX170616C01200000,call,June-16-17,January-05-16,1200,0,791.4,797.5,0,0,0,0.3029,0.292,0.3137,0.9186,0.0002,-0.0045,2.8576,SPX170616C01200000
SPX,2016.52,*,SPX170616P01200000,put,June-16-17,January-05-16,1200,22,20.4,23.4,0,610,610,0.3028,0.2975,0.308,-0.0595,0.0002,-0.087,2.8558,SPX170616P01200000
SPX,2016.52,*,SPX170616C01225000,call,June-16-17,January-05-16,1225,0,768.7,774.8,0,0,0,0.3003,0.2906,0.3101,0.9128,0.0002,-0.0104,3.0706,SPX170616C01225000
SPX,2016.52,*,SPX170616P01225000,put,June-16-17,January-05-16,1225,0,22.3,25.3,0,0,0,0.2989,0.2939,0.3038,-0.0646,0.0002,-0.0917,3.0447,SPX170616P01225000
SPX,2016.52,*,SPX170616C01250000,call,June-16-17,January-05-16,1250,0,746.1,752.1,0,0,0,0.2972,0.2881,0.3064,0.907,0.0002,-0.0159,3.2801,SPX170616C01250000
